Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	1/116	0.13036822676466872	0.1823393441911245	0	0	7.5088846880907365	15.298543987469413	NCOR2
Reactome_2016	TCR signaling Homo sapiens R-HSA-202403	1/118	0.13246630154639946	0.18249107674154869	0	0	7.379784466740989	14.917695529897635	IKBKG
Reactome_2016	PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	1/122	0.1366479077050244	0.18249107674154869	0	0	7.134387351778656	14.199911300049985	PIP4K2C
Reactome_2016	PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	1/122	0.1366479077050244	0.18249107674154869	0	0	7.134387351778656	14.199911300049985	PIP4K2C
Reactome_2016	PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	1/122	0.1366479077050244	0.18249107674154869	0	0	7.134387351778656	14.199911300049985	PIP4K2C
Reactome_2016	PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	1/122	0.1366479077050244	0.18249107674154869	0	0	7.134387351778656	14.199911300049985	PIP4K2C
Reactome_2016	PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	1/122	0.1366479077050244	0.18249107674154869	0	0	7.134387351778656	14.199911300049985	PIP4K2C
Reactome_2016	PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	1/122	0.1366479077050244	0.18249107674154869	0	0	7.134387351778656	14.199911300049985	PIP4K2C
Reactome_2016	C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	1/123	0.13769028719074233	0.18270441954156194	0	0	7.075552387740557	14.029040259048296	IKBKG
Reactome_2016	GAB1 signalosome Homo sapiens R-HSA-180292	1/125	0.1397714290303166	0.18311826461566796	0	0	6.9607293127629735	13.696953111939228	PIP4K2C
Reactome_2016	PI3K/AKT activation Homo sapiens R-HSA-198203	1/125	0.1397714290303166	0.18311826461566796	0	0	6.9607293127629735	13.696953111939228	PIP4K2C
Reactome_2016	ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977	1/131	0.14598601360501082	0.1900572629952028	0	0	6.637458193979932	12.77209215219812	COG7
Reactome_2016	Cardiac conduction Homo sapiens R-HSA-5576891	1/135	0.15010514210305506	0.19419852759582745	0	0	6.438027255029203	12.209199031438672	ATP2B1
Reactome_2016	Mitotic G1-G1/S phases Homo sapiens R-HSA-453279	1/136	0.1511319453719112	0.19431250119245724	0	0	6.3900161030595815	12.074587293407257	LIN37
Reactome_2016	Translation Homo sapiens R-HSA-72766	1/151	0.1663920606653245	0.2126120775168035	0	0	5.746666666666667	10.306120640252773	SEC61B
Reactome_2016	Phospholipid metabolism Homo sapiens R-HSA-1483257	1/161	0.17641903588063934	0.2199100470625953	0	0	5.3847826086956525	9.342022882488044	PIP4K2C
Reactome_2016	Cellular Senescence Homo sapiens R-HSA-2559583	1/161	0.17641903588063934	0.2199100470625953	0	0	5.3847826086956525	9.342022882488044	FZR1
Reactome_2016	Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	1/162	0.17741535197803585	0.2199100470625953	0	0	5.351066702673508	9.253394564376693	PIP4K2C
Reactome_2016	Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	1/162	0.17741535197803585	0.2199100470625953	0	0	5.351066702673508	9.253394564376693	COG7
Reactome_2016	Separation of Sister Chromatids Homo sapiens R-HSA-2467813	1/162	0.17741535197803585	0.2199100470625953	0	0	5.351066702673508	9.253394564376693	PDS5A
Reactome_2016	Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	2/659	0.18654101282357852	0.22897908006128326	0	0	2.6731700567317005	4.488530952416053	NCOR2;PIP4K2C
Reactome_2016	Mitotic Anaphase Homo sapiens R-HSA-68882	1/173	0.18829887245255966	0.22897908006128326	0	0	5.006066734074823	8.358753933401816	PDS5A
Reactome_2016	G2/M Transition Homo sapiens R-HSA-69275	1/173	0.18829887245255966	0.22897908006128326	0	0	5.006066734074823	8.358753933401816	LIN37
Reactome_2016	Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	1/174	0.1892814114021319	0.22897908006128326	0	0	4.976878612716763	8.284116089133288	PDS5A
Reactome_2016	Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	1/175	0.19026281048570395	0.22897908006128326	0	0	4.948025987006496	8.210501723622944	LIN37
Reactome_2016	Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442	1/179	0.19417703385256926	0.2323389942629008	0	0	4.835857352222765	7.925897616026213	COG7
Reactome_2016	Muscle contraction Homo sapiens R-HSA-397014	1/196	0.2106111181711424	0.2505546061001521	0	0	4.410479375696767	6.870388468978682	ATP2B1
Reactome_2016	Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	1/217	0.23046887374409145	0.2726117535144396	0	0	3.9774557165861513	5.8374709745840025	NCOR2
Reactome_2016	Chromatin organization Homo sapiens R-HSA-4839726	1/226	0.2388319864676454	0.279311984174026	0	0	3.8166183574879233	5.465378251218952	NCOR2
Reactome_2016	Chromatin modifying enzymes Homo sapiens R-HSA-3247509	1/226	0.2388319864676454	0.279311984174026	0	0	3.8166183574879233	5.465378251218952	NCOR2
Reactome_2016	SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	1/268	0.2767215984819568	0.32000765857969304	0	0	3.209412147858655	4.123270875337206	SLC35A1
Reactome_2016	M Phase Homo sapiens R-HSA-68886	1/268	0.2767215984819568	0.32000765857969304	0	0	3.209412147858655	4.123270875337206	PDS5A
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	1/283	0.2898102584376698	0.33328179720332024	0	0	3.036386062288005	3.760651742091288	CAPN15
Reactome_2016	Signaling by SCF-KIT Homo sapiens R-HSA-1433557	1/325	0.3252620278540052	0.3653545797571422	0	0	2.63714439076758	2.96184063653358	PIP4K2C
Reactome_2016	Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	1/329	0.32854849492696125	0.3653545797571422	0	0	2.6044538706256626	2.8989416226308187	PIP4K2C
Reactome_2016	Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716	1/329	0.32854849492696125	0.3653545797571422	0	0	2.6044538706256626	2.8989416226308187	PIP4K2C
Reactome_2016	Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708	1/329	0.32854849492696125	0.3653545797571422	0	0	2.6044538706256626	2.8989416226308187	PIP4K2C
Reactome_2016	Signaling by ERBB4 Homo sapiens R-HSA-1236394	1/330	0.3293677115645372	0.3653545797571422	0	0	2.5964054446940663	2.8835172258366426	PIP4K2C
Reactome_2016	Signaling by FGFR4 Homo sapiens R-HSA-5654743	1/332	0.33100327218630576	0.3653545797571422	0	0	2.5804544857480627	2.853020197890648	PIP4K2C
Reactome_2016	Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687	1/332	0.33100327218630576	0.3653545797571422	0	0	2.5804544857480627	2.853020197890648	PIP4K2C
Reactome_2016	Signaling by FGFR3 Homo sapiens R-HSA-5654741	1/333	0.33181961833015816	0.3653545797571422	0	0	2.57255107386066	2.837945156590836	PIP4K2C
Reactome_2016	Signaling by FGFR1 Homo sapiens R-HSA-5654736	1/336	0.3342629328700249	0.3660974979052655	0	0	2.5491239454899417	2.7933997929212744	PIP4K2C
Reactome_2016	Downstream signal transduction Homo sapiens R-HSA-186763	1/341	0.33831610803642265	0.3685864966502079	0	0	2.5109974424552433	2.7213552228795566	PIP4K2C
Reactome_2016	DAP12 signaling Homo sapiens R-HSA-2424491	1/344	0.34073665047244506	0.36911461466646345	0	0	2.4886550893649386	2.679399019483496	PIP4K2C
Reactome_2016	Signal Transduction Homo sapiens R-HSA-162582	4/2465	0.34236717882106754	0.36911461466646345	0	0	1.4234051198699715	1.5257073746170025	NCOR2;FBXW7;PIP4K2C;IKBKG
Reactome_2016	Signaling by EGFR Homo sapiens R-HSA-177929	1/355	0.3495395772389709	0.3748947797329896	0	0	2.409972979611889	2.5332153445664094	PIP4K2C
Reactome_2016	DAP12 interactions Homo sapiens R-HSA-2172127	1/359	0.3527126243564383	0.3753331055986021	0	0	2.3825601165897496	2.4828698261299613	PIP4K2C
Reactome_2016	Signaling by FGFR2 Homo sapiens R-HSA-5654738	1/361	0.3542935800469769	0.3753331055986021	0	0	2.3690821256038648	2.458229234641774	PIP4K2C
Reactome_2016	Signaling by PDGF Homo sapiens R-HSA-186797	1/364	0.3566580769856841	0.3753331055986021	0	0	2.3491436100131757	2.421914731700502	PIP4K2C
Reactome_2016	Signaling by FGFR Homo sapiens R-HSA-190236	1/366	0.3582297960368111	0.3753331055986021	0	0	2.3360333531864206	2.39812654500441	PIP4K2C
Reactome_2016	Cellular responses to stress Homo sapiens R-HSA-2262752	1/367	0.35901427492040205	0.3753331055986021	0	0	2.3295319553338083	2.3863565271407663	FZR1
Reactome_2016	NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	1/374	0.3644799525672035	0.3791324129719152	0	0	2.284998251544469	2.306211555761033	PIP4K2C
Reactome_2016	Signaling by Interleukins Homo sapiens R-HSA-449147	1/392	0.3783302294400782	0.39157178747048094	0	0	2.1778049594128768	2.1167999425604127	IKBKG
Reactome_2016	Membrane Trafficking Homo sapiens R-HSA-199991	1/420	0.3993017474456049	0.41122120259323497	0	0	2.029365985265124	1.863034864411019	COG7
Reactome_2016	Signalling by NGF Homo sapiens R-HSA-166520	1/450	0.4210183777654968	0.4314396247398904	0	0	1.89086859688196	1.6357503246521947	PIP4K2C
Reactome_2016	Vesicle-mediated transport Homo sapiens R-HSA-5653656	1/492	0.4501613607541092	0.4590315353502493	0	0	1.7254051182148231	1.3771306820626998	COG7
Reactome_2016	Gene Expression Homo sapiens R-HSA-74160	2/1631	0.5936952644627477	0.6024260771754351	0	0	1.023885261454322	0.5338426293592342	NCOR2;SEC61B
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	1/786	0.6181766221759061	0.6242076136117686	0	0	1.0629188590418166	0.5112438458459408	NCOR2
Reactome_2016	Generic Transcription Pathway Homo sapiens R-HSA-212436	1/812	0.6303929351431427	0.6334530950224783	0	0	1.0274486677746206	0.4740770906968882	NCOR2
Reactome_2016	Metabolism Homo sapiens R-HSA-1430728	2/1908	0.6818524355251246	0.6818524355251246	0	0	0.8618716016407517	0.3300468475862639	NCOR2;PIP4K2C
