Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of catabolic process (GO:0009896)	1/62	0.0718465495096426	0.1231001389687507	0	0	14.194583036350675	37.377498142539395	FZR1
GO_Biological_Process_2018	regulation of viral genome replication (GO:0045069)	1/63	0.07296379491735007	0.12422316982764027	0	0	13.964936886395511	36.557298957069285	MAVS
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	2/378	0.07484997695642935	0.12642061956865885	0	0	4.738878143133462	12.284449160833097	ATP13A1;ATP2B1
GO_Biological_Process_2018	positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/65	0.07519442056128409	0.12642061956865885	0	0	13.527173913043477	35.00397365710232	FBXW7
GO_Biological_Process_2018	JNK cascade (GO:0007254)	1/66	0.07630780362012095	0.12670863687538605	0	0	13.318394648829429	34.26796400153892	IKBKG
GO_Biological_Process_2018	negative regulation of epithelial cell proliferation (GO:0050680)	1/66	0.07630780362012095	0.12670863687538605	0	0	13.318394648829429	34.26796400153892	FBXW7
GO_Biological_Process_2018	positive regulation of autophagy (GO:0010508)	1/67	0.07741990207236189	0.12698752230161794	0	0	13.115942028985508	33.557287186130516	IKBKG
GO_Biological_Process_2018	regulation of cardiac conduction (GO:1903779)	1/67	0.07741990207236189	0.12698752230161794	0	0	13.115942028985508	33.557287186130516	ATP2B1
GO_Biological_Process_2018	regulation of innate immune response (GO:0045088)	1/69	0.0796402508235888	0.12825606898928454	0	0	12.728900255754475	32.20711721652364	RNF135
GO_Biological_Process_2018	negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/69	0.0796402508235888	0.12825606898928454	0	0	12.728900255754475	32.20711721652364	FZR1
GO_Biological_Process_2018	negative regulation of developmental process (GO:0051093)	1/70	0.0807485039378433	0.12825606898928454	0	0	12.54379332073094	31.565400257861327	FBXW7
GO_Biological_Process_2018	regulation of Notch signaling pathway (GO:0008593)	1/70	0.0807485039378433	0.12825606898928454	0	0	12.54379332073094	31.565400257861327	FBXW7
GO_Biological_Process_2018	stress-activated protein kinase signaling cascade (GO:0031098)	1/70	0.0807485039378433	0.12825606898928454	0	0	12.54379332073094	31.565400257861327	IKBKG
GO_Biological_Process_2018	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	1/71	0.08185547811017073	0.12825606898928454	0	0	12.363975155279505	30.944557621408983	FZR1
GO_Biological_Process_2018	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	1/72	0.08296117473656324	0.12825606898928454	0	0	12.189222290263318	30.34363732698863	FZR1
GO_Biological_Process_2018	glycoprotein biosynthetic process (GO:0009101)	1/72	0.08296117473656324	0.12825606898928454	0	0	12.189222290263318	30.34363732698863	COG7
GO_Biological_Process_2018	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	1/72	0.08296117473656324	0.12825606898928454	0	0	12.189222290263318	30.34363732698863	FBXW7
GO_Biological_Process_2018	regulation of neuron death (GO:1901214)	1/72	0.08296117473656324	0.12825606898928454	0	0	12.189222290263318	30.34363732698863	IKBKG
GO_Biological_Process_2018	positive regulation of proteasomal protein catabolic process (GO:1901800)	1/73	0.08406559523720614	0.12922082925033399	0	0	12.019323671497586	29.76174313200534	FBXW7
GO_Biological_Process_2018	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/75	0.08627061346912117	0.13111183628922934	0	0	11.693301997649824	28.65170329299039	IKBKG
GO_Biological_Process_2018	regulation of defense response (GO:0031347)	1/75	0.08627061346912117	0.13111183628922934	0	0	11.693301997649824	28.65170329299039	RNF135
GO_Biological_Process_2018	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	1/76	0.0873712140350116	0.13203852008661865	0	0	11.5368115942029	28.122009760714388	FZR1
GO_Biological_Process_2018	ERAD pathway (GO:0036503)	1/77	0.08847054408079003	0.1321589702703727	0	0	11.384439359267736	27.608240154776087	SEC61B
GO_Biological_Process_2018	negative regulation of ubiquitin protein ligase activity (GO:1904667)	1/77	0.08847054408079003	0.1321589702703727	0	0	11.384439359267736	27.608240154776087	FZR1
GO_Biological_Process_2018	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	0.08956860503924312	0.1321589702703727	0	0	11.236024844720497	27.109723557490454	IKBKG
GO_Biological_Process_2018	regulation of intracellular signal transduction (GO:1902531)	2/422	0.09042030927458647	0.1321589702703727	0	0	4.232900432900433	10.172871944313775	PIP4K2C;IKBKG
GO_Biological_Process_2018	anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/79	0.0906653982949544	0.1321589702703727	0	0	11.091415830546264	26.62582536725388	FZR1
GO_Biological_Process_2018	retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	1/80	0.0917609252380958	0.1321589702703727	0	0	10.950467804072646	26.155944898719028	COG7
GO_Biological_Process_2018	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/80	0.0917609252380958	0.1321589702703727	0	0	10.950467804072646	26.155944898719028	PIP4K2C
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	1/81	0.09285518729033622	0.1321589702703727	0	0	10.81304347826087	25.699513172479282	FZR1
GO_Biological_Process_2018	positive regulation of protein targeting to mitochondrion (GO:1903955)	1/81	0.09285518729033622	0.1321589702703727	0	0	10.81304347826087	25.699513172479282	FBXW7
GO_Biological_Process_2018	negative regulation of cell death (GO:0060548)	1/81	0.09285518729033622	0.1321589702703727	0	0	10.81304347826087	25.699513172479282	IKBKG
GO_Biological_Process_2018	negative regulation of cell cycle process (GO:0010948)	1/81	0.09285518729033622	0.1321589702703727	0	0	10.81304347826087	25.699513172479282	FBXW7
GO_Biological_Process_2018	positive regulation of ubiquitin protein ligase activity (GO:1904668)	1/82	0.09394818582749404	0.13231446066804134	0	0	10.679012345679011	25.25599088572858	FZR1
GO_Biological_Process_2018	mitotic sister chromatid segregation (GO:0000070)	1/82	0.09394818582749404	0.13231446066804134	0	0	10.679012345679011	25.25599088572858	PDS5A
GO_Biological_Process_2018	negative regulation of neuron death (GO:1901215)	1/83	0.09503992225158384	0.13246496935583446	0	0	10.548250265111347	24.824866519072142	IKBKG
GO_Biological_Process_2018	positive regulation of protein ubiquitination (GO:0031398)	1/83	0.09503992225158384	0.13246496935583446	0	0	10.548250265111347	24.824866519072142	FBXW7
GO_Biological_Process_2018	toll-like receptor signaling pathway (GO:0002224)	1/86	0.09830757280729437	0.13631307775856796	0	0	10.174424552429668	23.60114681942801	IKBKG
GO_Biological_Process_2018	regulation of protein targeting to mitochondrion (GO:1903214)	1/88	0.10047972148621663	0.1386104875886783	0	0	9.939530234882561	22.83904609412469	FBXW7
GO_Biological_Process_2018	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	1/89	0.10156391446038956	0.13939129076451426	0	0	9.826086956521738	22.47291901655056	SEC61B
GO_Biological_Process_2018	regulation of cytokine-mediated signaling pathway (GO:0001959)	1/90	0.10264685505345644	0.14016245690040496	0	0	9.715192965315095	22.116255693070602	IKBKG
GO_Biological_Process_2018	regulation of protein catabolic process (GO:0042176)	1/91	0.10372854466080887	0.1409241339078666	0	0	9.606763285024154	21.76871367585296	FZR1
GO_Biological_Process_2018	interleukin-1-mediated signaling pathway (GO:0070498)	1/95	0.10804282066199523	0.1453175937903836	0	0	9.196114708603146	20.463448656194373	IKBKG
GO_Biological_Process_2018	regulation of heart contraction (GO:0008016)	1/95	0.10804282066199523	0.1453175937903836	0	0	9.196114708603146	20.463448656194373	ATP2B1
GO_Biological_Process_2018	positive regulation of protein metabolic process (GO:0051247)	1/96	0.1091182759636125	0.14603391161299384	0	0	9.098855835240274	20.156903554260193	FZR1
GO_Biological_Process_2018	protein localization to organelle (GO:0033365)	1/97	0.11019248853743883	0.14674148226025271	0	0	9.003623188405797	19.857729958320643	COG7
GO_Biological_Process_2018	phosphatidylinositol biosynthetic process (GO:0006661)	1/98	0.11126545974097124	0.14744043679961216	0	0	8.910354101299868	19.565679904837808	PIP4K2C
GO_Biological_Process_2018	positive regulation of intracellular signal transduction (GO:1902533)	2/479	0.11188301817055313	0.14753201905822938	0	0	3.7162187916904896	8.139639349081268	MAVS;IKBKG
GO_Biological_Process_2018	regulation of lipid metabolic process (GO:0019216)	1/100	0.11340768358102404	0.14863858136439326	0	0	8.729468599033817	19.002011610155247	NCOR2
GO_Biological_Process_2018	cellular protein metabolic process (GO:0044267)	2/484	0.11382731509689592	0.14863858136439326	0	0	3.676725763862693	7.989792599316147	SLC35A1;FBXO11
GO_Biological_Process_2018	regulation of protein ubiquitination (GO:0031396)	1/101	0.1144769389479113	0.14876471776322772	0	0	8.641739130434782	18.72994882754533	FBXW7
GO_Biological_Process_2018	protein import into nucleus (GO:0006606)	1/103	0.11661174343015593	0.15081037972457667	0	0	8.471440750213128	18.20432388113094	SEC61B
GO_Biological_Process_2018	regulation of cell motility (GO:2000145)	1/109	0.12298660493345805	0.15829376424449862	0	0	7.998389694041867	16.76206397444012	DDX58
GO_Biological_Process_2018	positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/110	0.12404478645351755	0.15889546455236295	0	0	7.924611088950938	16.539555634121136	FBXW7
GO_Biological_Process_2018	phosphatidylinositol metabolic process (GO:0046488)	1/112	0.1261574800052537	0.16083583943797747	0	0	7.781041911476693	16.108502130987272	PIP4K2C
GO_Biological_Process_2018	regulation of organelle organization (GO:0033043)	1/113	0.12721199471109496	0.1614152197041724	0	0	7.711180124223603	15.899684877362125	MAVS
GO_Biological_Process_2018	regulation of macroautophagy (GO:0016241)	1/116	0.13036822676466872	0.16464344131312622	0	0	7.5088846880907365	15.298543987469413	IKBKG
GO_Biological_Process_2018	activation of MAPK activity (GO:0000187)	1/117	0.13141787125162785	0.16519349236770042	0	0	7.443778110944527	15.106203624202356	IKBKG
GO_Biological_Process_2018	Golgi organization (GO:0007030)	1/121	0.13560432072804945	0.16887760312891342	0	0	7.194202898550723	14.37411839940444	COG7
GO_Biological_Process_2018	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/121	0.13560432072804945	0.16887760312891342	0	0	7.194202898550723	14.37411839940444	IKBKG
GO_Biological_Process_2018	organic anion transport (GO:0015711)	1/124	0.1387314605097311	0.17118698567485166	0	0	7.017674089784375	13.86141620257972	SLC35A1
GO_Biological_Process_2018	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/124	0.1387314605097311	0.17118698567485166	0	0	7.017674089784375	13.86141620257972	IKBKG
GO_Biological_Process_2018	negative regulation of multicellular organismal process (GO:0051241)	1/125	0.1397714290303166	0.17168271419705555	0	0	6.9607293127629735	13.696953111939228	FBXW7
GO_Biological_Process_2018	negative regulation of response to stimulus (GO:0048585)	1/127	0.14184775694773202	0.17313436044565186	0	0	6.849551414768807	13.377180287912381	NCOR2
GO_Biological_Process_2018	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/128	0.14288411902949705	0.17313436044565186	0	0	6.7952755905511815	13.221712684740355	IKBKG
GO_Biological_Process_2018	positive regulation of mitochondrion organization (GO:0010822)	1/128	0.14288411902949705	0.17313436044565186	0	0	6.7952755905511815	13.221712684740355	FBXW7
GO_Biological_Process_2018	protein glycosylation (GO:0006486)	1/130	0.14495324602035825	0.17485391560303304	0	0	6.689248399056286	12.919239959338636	COG7
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	2/565	0.14648713682546152	0.17591535627700516	0	0	3.1346681737445503	6.021125978905197	NCOR2;IRF2
GO_Biological_Process_2018	positive regulation of transferase activity (GO:0051347)	1/137	0.15215755971727135	0.18110789187586726	0	0	6.342710997442455	11.942301842584484	FBXW7
GO_Biological_Process_2018	regulation of cytosolic calcium ion concentration (GO:0051480)	1/137	0.15215755971727135	0.18110789187586726	0	0	6.342710997442455	11.942301842584484	ATP2B1
GO_Biological_Process_2018	regulation of primary metabolic process (GO:0080090)	1/139	0.15420522699655184	0.18273659058181696	0	0	6.250157529930687	11.684487753337775	NCOR2
GO_Biological_Process_2018	cellular response to interleukin-1 (GO:0071347)	1/150	0.16538295333718495	0.1951228703846612	0	0	5.78552669973738	10.411006495037403	IKBKG
GO_Biological_Process_2018	positive regulation of intracellular protein transport (GO:0090316)	1/152	0.16739999868483982	0.1966401731276066	0	0	5.708321336020732	10.20287733317767	FBXW7
GO_Biological_Process_2018	positive regulation of protein modification process (GO:0031401)	1/163	0.1784105129450705	0.207759428494476	0	0	5.317767042404722	9.166065581777533	MAVS
GO_Biological_Process_2018	T cell receptor signaling pathway (GO:0050852)	1/163	0.1784105129450705	0.207759428494476	0	0	5.317767042404722	9.166065581777533	IKBKG
GO_Biological_Process_2018	glycerophospholipid biosynthetic process (GO:0046474)	1/164	0.17940452010763214	0.2080164478834183	0	0	5.284875966924513	9.080009525352985	PIP4K2C
GO_Biological_Process_2018	positive regulation of MAP kinase activity (GO:0043406)	1/177	0.19222219425962025	0.22192176075466885	0	0	4.891304347826087	8.066266211233987	IKBKG
GO_Biological_Process_2018	ER to Golgi vesicle-mediated transport (GO:0006888)	1/180	0.19515275272789886	0.2243422670248068	0	0	4.808598494049066	7.857118567173795	COG7
GO_Biological_Process_2018	Fc-epsilon receptor signaling pathway (GO:0038095)	1/182	0.1971007949269228	0.2256175056823073	0	0	4.75498438625991	7.7222849934745135	IKBKG
GO_Biological_Process_2018	Fc receptor signaling pathway (GO:0038093)	1/183	0.1980731207780637	0.2257697859716065	0	0	4.728619206880077	7.656197294314837	IKBKG
GO_Biological_Process_2018	regulation of mitotic cell cycle phase transition (GO:1901990)	1/184	0.1990443181384519	0.22591950033436095	0	0	4.702542171537182	7.590974185648062	FZR1
GO_Biological_Process_2018	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/201	0.2153832216795367	0.24343733878905616	0	0	4.299130434782609	6.6006114924819785	FBXW7
GO_Biological_Process_2018	positive regulation of phosphorylation (GO:0042327)	1/208	0.22201774260446067	0.249886078496234	0	0	4.1522789329972705	6.24917140100048	MAVS
GO_Biological_Process_2018	regulation of cell cycle (GO:0051726)	1/215	0.22859848219145995	0.2562207987895947	0	0	4.015034538805364	5.92534046337219	LIN37
GO_Biological_Process_2018	activation of protein kinase activity (GO:0032147)	1/233	0.2452763392770548	0.2737731753756338	0	0	3.7001499250374814	5.200078918084569	IKBKG
GO_Biological_Process_2018	defense response to bacterium (GO:0042742)	1/241	0.2525772899852163	0.28075740085133544	0	0	3.57536231884058	4.919834336385735	MAVS
GO_Biological_Process_2018	negative regulation of transcription, DNA-templated (GO:0045892)	2/813	0.2550081417108043	0.2822929634576393	0	0	2.1483017598923886	2.9355680061717657	NCOR2;IRF2
GO_Biological_Process_2018	regulation of ERK1 and ERK2 cascade (GO:0070372)	1/247	0.2580085343278163	0.28444383497615816	0	0	3.487097914457405	4.7241898922024985	FBXW7
GO_Biological_Process_2018	regulation of immune response (GO:0050776)	1/251	0.26160832942839685	0.2870488717202367	0	0	3.430608695652174	4.600126595322002	RNF135
GO_Biological_Process_2018	inflammatory response (GO:0006954)	1/252	0.2625056596400677	0.2870488717202367	0	0	3.416767711761649	4.569867487945139	IKBKG
GO_Biological_Process_2018	antigen receptor-mediated signaling pathway (GO:0050851)	1/257	0.2669766574650627	0.2907559548911007	0	0	3.3491847826086962	4.4229134950182925	IKBKG
GO_Biological_Process_2018	regulation of protein phosphorylation (GO:0001932)	1/261	0.2705347415893173	0.2934429253529288	0	0	3.2969899665551834	4.3103355074300085	MAVS
GO_Biological_Process_2018	Golgi vesicle transport (GO:0048193)	1/271	0.279357686375596	0.30179605475917803	0	0	3.1732689210950085	4.046750185514887	COG7
GO_Biological_Process_2018	positive regulation of macromolecule metabolic process (GO:0010604)	1/276	0.2837307176627227	0.3052942522050896	0	0	3.114782608695652	3.9237840611371215	DDX58
GO_Biological_Process_2018	MAPK cascade (GO:0000165)	1/278	0.2854727998084121	0.3059449527827205	0	0	3.0919792811175637	3.876131590723064	IKBKG
GO_Biological_Process_2018	negative regulation of signal transduction (GO:0009968)	1/283	0.2898102584376698	0.3093609504751316	0	0	3.036386062288005	3.760651742091288	FBXW7
GO_Biological_Process_2018	DNA repair (GO:0006281)	1/288	0.294122477683468	0.3124020964559157	0	0	2.9827298894106957	3.6501425695031138	PDS5A
GO_Biological_Process_2018	positive regulation of MAPK cascade (GO:0043410)	1/289	0.2949819052037271	0.3124020964559157	0	0	2.9722222222222223	3.628611531147668	FBXW7
GO_Biological_Process_2018	proteolysis (GO:0006508)	1/291	0.2966977528184785	0.3129870412085126	0	0	2.9514242878560717	3.5861024792197576	CAPN15
GO_Biological_Process_2018	DNA metabolic process (GO:0006259)	1/314	0.31614456472987035	0.33219878090755905	0	0	2.7313515766078615	3.145303440382759	PDS5A
GO_Biological_Process_2018	regulation of cell migration (GO:0030334)	1/316	0.31781101974501785	0.3326504447914779	0	0	2.713733609385783	3.1107483598266024	DDX58
GO_Biological_Process_2018	protein transport (GO:0015031)	1/326	0.3260850868789072	0.33952908266284565	0	0	2.628896321070234	2.9459331439841203	COG7
GO_Biological_Process_2018	cellular protein localization (GO:0034613)	1/327	0.3269071836790968	0.33952908266284565	0	0	2.620698853027474	2.9301483275665863	COG7
GO_Biological_Process_2018	transcription, DNA-templated (GO:0006351)	1/356	0.35033423360491805	0.3624611878450883	0	0	2.4030618493570115	2.5204937795160784	IRF3
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	2/1037	0.35569223670471184	0.36659468074163787	0	0	1.6636802810715854	1.719728714234955	DDX58;IRF2
GO_Biological_Process_2018	positive regulation of protein phosphorylation (GO:0001934)	1/412	0.393380101159473	0.4038902565339628	0	0	2.06971331852322	1.930998971147161	MAVS
GO_Biological_Process_2018	transcription from RNA polymerase II promoter (GO:0006366)	1/485	0.4454038337297491	0.4555651379213023	0	0	1.7509881422924902	1.4161535381295136	IRF3
GO_Biological_Process_2018	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/512	0.4635397547121665	0.4723189167332304	0	0	1.6561728920275671	1.2733702685673234	PDS5A
GO_Biological_Process_2018	regulation of nucleic acid-templated transcription (GO:1903506)	1/607	0.5229400709298113	0.5308335059627142	0	0	1.3897259291146506	0.9009432109968962	IRF2
GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	1/618	0.5293959660124163	0.5353665972080451	0	0	1.3641744767810584	0.8676403533490646	NCOR2
GO_Biological_Process_2018	regulation of cellular macromolecule biosynthetic process (GO:2000112)	1/631	0.5369177369839281	0.5409395926916729	0	0	1.335127674258109	0.8303297675002937	IRF2
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	1/771	0.6109537142635356	0.6132333923018324	0	0	1.0844720496894409	0.5343563341643927	DDX58
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	1/1598	0.8646295659218078	0.8646295659218078	0	0	0.5003675369578829	0.07278051539338604	IRF2
