Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	0.037143503267645234	0.07781328849107957	0	0	28.413105413105413	93.56340148780022	MAP2K6
GO_Biological_Process_2018	negative regulation of homeostatic process (GO:0032845)	1/28	0.037143503267645234	0.07781328849107957	0	0	28.413105413105413	93.56340148780022	FLCN
GO_Biological_Process_2018	positive regulation of myeloid cell differentiation (GO:0045639)	1/29	0.03844517814739625	0.07925088828346541	0	0	27.396978021978025	89.27365552728025	STAT3
GO_Biological_Process_2018	positive regulation of histone modification (GO:0031058)	1/29	0.03844517814739625	0.07925088828346541	0	0	27.396978021978025	89.27365552728025	TADA2B
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	3/565	0.039684570135363965	0.07925088828346541	0	0	4.317393238434163	13.931333539227696	FLCN;STAT3;PRDM1
GO_Biological_Process_2018	negative regulation of endothelial cell proliferation (GO:0001937)	1/30	0.03974515847448719	0.07925088828346541	0	0	26.45092838196286	85.31131290182489	PDCD10
GO_Biological_Process_2018	response to estradiol (GO:0032355)	1/30	0.03974515847448719	0.07925088828346541	0	0	26.45092838196286	85.31131290182489	STAT3
GO_Biological_Process_2018	protein localization to lysosome (GO:0061462)	1/30	0.03974515847448719	0.07925088828346541	0	0	26.45092838196286	85.31131290182489	LAMTOR5
GO_Biological_Process_2018	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/30	0.03974515847448719	0.07925088828346541	0	0	26.45092838196286	85.31131290182489	CCNC
GO_Biological_Process_2018	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/30	0.03974515847448719	0.07925088828346541	0	0	26.45092838196286	85.31131290182489	PDCD10
GO_Biological_Process_2018	negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/31	0.04104344635854745	0.0799140043804659	0	0	25.567948717948717	81.6416333934617	PDCD10
GO_Biological_Process_2018	lysosome organization (GO:0007040)	1/31	0.04104344635854745	0.0799140043804659	0	0	25.567948717948717	81.6416333934617	VPS11
GO_Biological_Process_2018	gene silencing by miRNA (GO:0035195)	1/31	0.04104344635854745	0.0799140043804659	0	0	25.567948717948717	81.6416333934617	STAT3
GO_Biological_Process_2018	vesicle-mediated transport to the plasma membrane (GO:0098876)	1/31	0.04104344635854745	0.0799140043804659	0	0	25.567948717948717	81.6416333934617	VPS39
GO_Biological_Process_2018	regulation of potassium ion transmembrane transport (GO:1901379)	1/32	0.04234004393150865	0.08147996826354281	0	0	24.741935483870968	78.2345437210345	CAB39
GO_Biological_Process_2018	regulation of erythrocyte differentiation (GO:0045646)	1/32	0.04234004393150865	0.08147996826354281	0	0	24.741935483870968	78.2345437210345	STAT3
GO_Biological_Process_2018	regulation of T cell differentiation (GO:0045580)	1/33	0.04363495328991679	0.08253239736549976	0	0	23.96754807692308	75.0638863791398	PRDM1
GO_Biological_Process_2018	negative regulation of mitochondrion organization (GO:0010823)	1/33	0.04363495328991679	0.08253239736549976	0	0	23.96754807692308	75.0638863791398	FLCN
GO_Biological_Process_2018	regulation of intracellular protein transport (GO:0033157)	1/33	0.04363495328991679	0.08253239736549976	0	0	23.96754807692308	75.0638863791398	PDCD10
GO_Biological_Process_2018	positive regulation of DNA binding (GO:0043388)	1/34	0.0449281765490304	0.0844956047598242	0	0	23.240093240093238	72.10680817166444	MAU2
GO_Biological_Process_2018	negative regulation of protein kinase B signaling (GO:0051898)	1/35	0.046219715818065006	0.0864334798631611	0	0	22.55542986425339	69.34325924679375	FLCN
GO_Biological_Process_2018	endosome organization (GO:0007032)	1/36	0.047509573208732836	0.08785289794464005	0	0	21.909890109890107	66.75558005419848	VPS11
GO_Biological_Process_2018	centromere complex assembly (GO:0034508)	1/36	0.047509573208732836	0.08785289794464005	0	0	21.909890109890107	66.75558005419848	POGZ
GO_Biological_Process_2018	negative regulation of Ras protein signal transduction (GO:0046580)	1/37	0.048797750803848496	0.08923787577941356	0	0	21.30021367521368	64.32815883418561	FLCN
GO_Biological_Process_2018	regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/37	0.048797750803848496	0.08923787577941356	0	0	21.30021367521368	64.32815883418561	CAB39
GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	3/618	0.04957184450093164	0.09015538752641963	0	0	3.9345528455284553	11.820704033120224	FLCN;BTAF1;PDCD10
GO_Biological_Process_2018	cellular response to amino acid starvation (GO:0034198)	1/39	0.0513690750681718	0.09291346364789543	0	0	20.17712550607288	59.900214643760606	RRAGC
GO_Biological_Process_2018	JAK-STAT cascade (GO:0007259)	1/40	0.052652225928391236	0.09369831603385753	0	0	19.658777120315577	57.87635915452169	STAT3
GO_Biological_Process_2018	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/40	0.052652225928391236	0.09369831603385753	0	0	19.658777120315577	57.87635915452169	FLCN
GO_Biological_Process_2018	negative regulation of TOR signaling (GO:0032007)	1/40	0.052652225928391236	0.09369831603385753	0	0	19.658777120315577	57.87635915452169	FLCN
GO_Biological_Process_2018	positive regulation of macromolecule metabolic process (GO:0010604)	2/276	0.053117611872648934	0.0940210135285925	0	0	5.751532846715327	16.882167992549153	PDCD10;STAT3
GO_Biological_Process_2018	MAPK cascade (GO:0000165)	2/278	0.05380359939591688	0.09445532531157808	0	0	5.7092753623188415	16.684871448603694	LAMTOR2;LAMTOR3
GO_Biological_Process_2018	regulation of stress-activated MAPK cascade (GO:0032872)	1/41	0.0539337053893905	0.09445532531157808	0	0	19.166346153846156	55.96572434095457	PDCD10
GO_Biological_Process_2018	regulation of protein modification process (GO:0031399)	1/42	0.055213515553328894	0.09618775604290457	0	0	18.697936210131328	54.15946054707467	FLCN
GO_Biological_Process_2018	response to hydrogen peroxide (GO:0042542)	1/43	0.05649165850914061	0.09688465785764527	0	0	18.251831501831504	52.44959988716816	PDCD10
GO_Biological_Process_2018	nucleobase-containing compound catabolic process (GO:0034655)	1/43	0.05649165850914061	0.09688465785764527	0	0	18.251831501831504	52.44959988716816	DIS3L
GO_Biological_Process_2018	RNA catabolic process (GO:0006401)	1/43	0.05649165850914061	0.09688465785764527	0	0	18.251831501831504	52.44959988716816	DIS3L
GO_Biological_Process_2018	positive regulation of intracellular transport (GO:0032388)	1/44	0.057768136336137615	0.0985631604498018	0	0	17.826475849731665	50.82895021500038	PDCD10
GO_Biological_Process_2018	protein complex disassembly (GO:0043241)	1/46	0.06031610495649811	0.10238272174667117	0	0	17.032478632478632	47.82985928718605	VPS16
GO_Biological_Process_2018	regulation of organelle assembly (GO:1902115)	1/47	0.061587599908768026	0.1040076304581746	0	0	16.661371237458194	46.44015222622338	VPS11
GO_Biological_Process_2018	regulation of mitochondrion organization (GO:0010821)	1/48	0.06285743806698686	0.10507985858673057	0	0	16.306055646481177	45.11699715873728	FLCN
GO_Biological_Process_2018	cellular macromolecule catabolic process (GO:0044265)	1/48	0.06285743806698686	0.10507985858673057	0	0	16.306055646481177	45.11699715873728	DIS3L
GO_Biological_Process_2018	response to organonitrogen compound (GO:0010243)	1/51	0.06665703244937396	0.11087174744091848	0	0	15.325384615384614	41.50412577098693	RRAGC
GO_Biological_Process_2018	regulation of cell migration (GO:0030334)	2/316	0.06742413500538214	0.11158694343390743	0	0	5.008662420382166	13.507121596701749	FLCN;PDCD10
GO_Biological_Process_2018	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/53	0.06918184933137322	0.11392632899843053	0	0	14.7344674556213	39.35600928291532	STAT3
GO_Biological_Process_2018	cellular response to nutrient levels (GO:0031669)	1/54	0.0704417901623858	0.11542689378093912	0	0	14.455732946298985	38.35060533159885	RRAGC
GO_Biological_Process_2018	regulation of cellular catabolic process (GO:0031329)	1/55	0.07170008865913224	0.1169099967791762	0	0	14.187321937321936	37.38732875362038	RRAGC
GO_Biological_Process_2018	chordate embryonic development (GO:0043009)	1/56	0.07295674689077883	0.11722661757693102	0	0	13.92867132867133	36.463708794998226	FLCN
GO_Biological_Process_2018	protein import (GO:0017038)	1/56	0.07295674689077883	0.11722661757693102	0	0	13.92867132867133	36.463708794998226	STAT3
GO_Biological_Process_2018	positive regulation of protein transport (GO:0051222)	1/56	0.07295674689077883	0.11722661757693102	0	0	13.92867132867133	36.463708794998226	PDCD10
GO_Biological_Process_2018	regulation of Rho protein signal transduction (GO:0035023)	1/57	0.07421176689431265	0.1186671248406642	0	0	13.67925824175824	35.577460203094	FLCN
GO_Biological_Process_2018	tRNA modification (GO:0006400)	1/58	0.07546515074471087	0.12009117738701587	0	0	13.43859649122807	34.726466325654	SEPHS1
GO_Biological_Process_2018	cell junction assembly (GO:0034329)	1/59	0.07671690047782502	0.1214990146323449	0	0	13.206233421750664	33.90876403657074	FLCN
GO_Biological_Process_2018	response to reactive oxygen species (GO:0000302)	1/60	0.07796701814188411	0.1228908714522078	0	0	12.98174706649283	33.12253021761694	PDCD10
GO_Biological_Process_2018	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/61	0.07921550578349737	0.124266978267003	0	0	12.76474358974359	32.366069643921364	STAT3
GO_Biological_Process_2018	establishment of protein localization to organelle (GO:0072594)	1/62	0.08046236546006222	0.12562756116641793	0	0	12.554854981084487	31.637804092649077	STAT3
GO_Biological_Process_2018	carbohydrate homeostasis (GO:0033500)	1/63	0.08170759918722283	0.12697284192944014	0	0	12.351736972704716	30.936262547654486	STAT3
GO_Biological_Process_2018	positive regulation of JAK-STAT cascade (GO:0046427)	1/64	0.08295120902835007	0.1277062799459715	0	0	12.155067155067155	30.26007234399427	STAT3
GO_Biological_Process_2018	positive regulation of cell adhesion (GO:0045785)	1/64	0.08295120902835007	0.1277062799459715	0	0	12.155067155067155	30.26007234399427	FLCN
GO_Biological_Process_2018	regulation of cell division (GO:0051302)	1/65	0.08419319699589127	0.12901827872981486	0	0	11.964543269230768	29.607951196009182	FLCN
GO_Biological_Process_2018	positive regulation of cellular protein localization (GO:1903829)	1/66	0.08543356514088657	0.1303157145697394	0	0	11.779881656804733	28.978699956832514	PDCD10
GO_Biological_Process_2018	positive regulation of autophagy (GO:0010508)	1/67	0.08667231548375738	0.13040243829601678	0	0	11.600815850815849	28.371196078852577	FLCN
GO_Biological_Process_2018	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/67	0.08667231548375738	0.13040243829601678	0	0	11.600815850815849	28.371196078852577	CCNC
GO_Biological_Process_2018	regulation of gene silencing by miRNA (GO:0060964)	1/67	0.08667231548375738	0.13040243829601678	0	0	11.600815850815849	28.371196078852577	STAT3
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	1/68	0.08790945005341633	0.1316652849216326	0	0	11.427095292766936	27.784387663217128	LAMTOR5
GO_Biological_Process_2018	response to organic cyclic compound (GO:0014070)	1/69	0.08914497089070929	0.1329143484902017	0	0	11.258484162895927	27.21728805578027	STAT3
GO_Biological_Process_2018	stress-activated protein kinase signaling cascade (GO:0031098)	1/70	0.09037887999460256	0.1341498173910917	0	0	11.094760312151617	26.66897093483635	MAP2K6
GO_Biological_Process_2018	nuclear import (GO:0051170)	1/71	0.09161117940546837	0.13537187671075904	0	0	10.935714285714283	26.13856581636218	STAT3
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	1/72	0.09284187114106916	0.13537735395459866	0	0	10.781148429035753	25.625253969078962	LAMTOR5
GO_Biological_Process_2018	glycoprotein biosynthetic process (GO:0009101)	1/72	0.09284187114106916	0.13537735395459866	0	0	10.781148429035753	25.625253969078962	ALG1L2
GO_Biological_Process_2018	cell-cell junction organization (GO:0045216)	1/72	0.09284187114106916	0.13537735395459866	0	0	10.781148429035753	25.625253969078962	FLCN
GO_Biological_Process_2018	glucose homeostasis (GO:0042593)	1/74	0.09529843961938217	0.13834992769305046	0	0	10.484720758693364	24.64687178715262	STAT3
GO_Biological_Process_2018	nucleic acid-templated transcription (GO:0097659)	1/76	0.09774860155754136	0.14067298745889645	0	0	10.204102564102564	23.728175066301322	RRAGC
GO_Biological_Process_2018	hemopoiesis (GO:0030097)	1/76	0.09774860155754136	0.14067298745889645	0	0	10.204102564102564	23.728175066301322	FLCN
GO_Biological_Process_2018	regulation of cytokinesis (GO:0032465)	1/77	0.09897128507986963	0.14181599723565733	0	0	10.069331983805668	23.289614920923057	FLCN
GO_Biological_Process_2018	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/79	0.10141186729159997	0.1436988743856632	0	0	9.810157790927024	22.451185336764	FLCN
GO_Biological_Process_2018	cell-cell junction assembly (GO:0007043)	1/79	0.10141186729159997	0.1436988743856632	0	0	9.810157790927024	22.451185336764	FLCN
GO_Biological_Process_2018	cellular response to hormone stimulus (GO:0032870)	1/80	0.10262976996432173	0.1436988743856632	0	0	9.685491723466408	22.050254220070986	STAT3
GO_Biological_Process_2018	negative regulation of MAPK cascade (GO:0043409)	1/80	0.10262976996432173	0.1436988743856632	0	0	9.685491723466408	22.050254220070986	FLCN
GO_Biological_Process_2018	positive regulation of stress-activated MAPK cascade (GO:0032874)	1/80	0.10262976996432173	0.1436988743856632	0	0	9.685491723466408	22.050254220070986	PDCD10
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	1/81	0.10384608302388916	0.1436988743856632	0	0	9.563942307692308	21.66085119098212	VPS11
GO_Biological_Process_2018	positive regulation of protein targeting to mitochondrion (GO:1903955)	1/81	0.10384608302388916	0.1436988743856632	0	0	9.563942307692308	21.66085119098212	VPS11
GO_Biological_Process_2018	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/82	0.10506080846323412	0.1436988743856632	0	0	9.445394112060779	21.282512839552783	FLCN
GO_Biological_Process_2018	positive regulation of cell cycle (GO:0045787)	1/82	0.10506080846323412	0.1436988743856632	0	0	9.445394112060779	21.282512839552783	CCNC
GO_Biological_Process_2018	negative regulation of binding (GO:0051100)	1/82	0.10506080846323412	0.1436988743856632	0	0	9.445394112060779	21.282512839552783	BTAF1
GO_Biological_Process_2018	mitotic sister chromatid segregation (GO:0000070)	1/82	0.10506080846323412	0.1436988743856632	0	0	9.445394112060779	21.282512839552783	POGZ
GO_Biological_Process_2018	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/83	0.10627394826975517	0.14416670851347935	0	0	9.329737335834897	20.914799669740503	PDCD10
GO_Biological_Process_2018	positive regulation of homeostatic process (GO:0032846)	1/83	0.10627394826975517	0.14416670851347935	0	0	9.329737335834897	20.914799669740503	STAT3
GO_Biological_Process_2018	protein modification process (GO:0036211)	1/84	0.10748550442129846	0.1452151100548971	0	0	9.216867469879515	20.55729459723843	SEPHS1
GO_Biological_Process_2018	regulation of peptidyl-serine phosphorylation (GO:0033135)	1/86	0.1099038737594078	0.14787878948928448	0	0	8.999095022624433	19.871344206358376	PDCD10
GO_Biological_Process_2018	regulation of intracellular signal transduction (GO:1902531)	2/422	0.11042211734560832	0.14797457830524846	0	0	3.724380952380952	8.206467943035731	FLCN;RRAGC
GO_Biological_Process_2018	regulation of MAP kinase activity (GO:0043405)	1/87	0.11111069091486826	0.1482969302129895	0	0	8.894007155635062	19.54216474848468	PDCD10
GO_Biological_Process_2018	regulation of protein targeting to mitochondrion (GO:1903214)	1/88	0.1123159323620214	0.1493035084812413	0	0	8.791335101679929	19.221722799537645	VPS11
GO_Biological_Process_2018	regulation of cell cycle process (GO:0010564)	1/90	0.11472169604682494	0.15189152556599622	0	0	8.592912705272257	18.605770877493576	FLCN
GO_Biological_Process_2018	positive regulation of cellular protein metabolic process (GO:0032270)	1/91	0.11592222223753673	0.15286954406623368	0	0	8.497008547008546	18.30965830102269	VPS11
GO_Biological_Process_2018	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/93	0.11831857315266645	0.1554105067997325	0	0	8.311454849498327	17.739757453868066	LAMTOR5
GO_Biological_Process_2018	interleukin-1-mediated signaling pathway (GO:0070498)	1/95	0.12070866858040175	0.15792319881467584	0	0	8.13379705400982	17.197899864655323	MAP2K6
GO_Biological_Process_2018	protein localization to nucleus (GO:0034504)	1/96	0.12190137537938366	0.15885572933297631	0	0	8.047773279352226	16.936884596393487	STAT3
GO_Biological_Process_2018	negative regulation of cell motility (GO:2000146)	1/97	0.12309252420037428	0.1597789235698976	0	0	7.963541666666668	16.68217820842729	FLCN
GO_Biological_Process_2018	small GTPase mediated signal transduction (GO:0007264)	1/99	0.1254701557147521	0.16222899039680835	0	0	7.800235478806907	16.19085012410627	RRAGC
GO_Biological_Process_2018	protein import into nucleus (GO:0006606)	1/103	0.1302068087941927	0.16769826346645053	0	0	7.492835595776772	15.275128839287579	STAT3
GO_Biological_Process_2018	protein phosphorylation (GO:0006468)	2/470	0.13180239751574918	0.16909532394462395	0	0	3.3341880341880343	6.75657023153252	CAB39;MAP2K6
GO_Biological_Process_2018	RNA splicing (GO:0008380)	1/106	0.1337430762062543	0.1709226186265258	0	0	7.277655677655678	14.6414399447917	RRAGC
GO_Biological_Process_2018	cellular response to starvation (GO:0009267)	1/107	0.1349187523794031	0.1717619501445478	0	0	7.208635703918722	14.43949214233838	RRAGC
GO_Biological_Process_2018	positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/110	0.13843656903810214	0.1748950547771443	0	0	7.009174311926606	13.859542066692876	VPS11
GO_Biological_Process_2018	macroautophagy (GO:0016236)	1/110	0.13843656903810214	0.1748950547771443	0	0	7.009174311926606	13.859542066692876	VPS16
GO_Biological_Process_2018	regulation of organelle organization (GO:0033043)	1/113	0.1419406084517323	0.1786400813594045	0	0	6.820398351648352	13.315781254294894	VPS11
GO_Biological_Process_2018	negative regulation of cell growth (GO:0030308)	1/115	0.14426900631218212	0.18088273139898592	0	0	6.700067476383267	12.971837311762831	FLCN
GO_Biological_Process_2018	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/116	0.14543092247454548	0.18165145410971528	0	0	6.6414715719063535	12.805116260001064	STAT3
GO_Biological_Process_2018	activation of MAPK activity (GO:0000187)	1/117	0.1465913193336849	0.18241250638890866	0	0	6.583885941644563	12.6417635386043	MAP2K6
GO_Biological_Process_2018	regulation of phosphorylation (GO:0042325)	1/119	0.14890756278622894	0.1846007613567108	0	0	6.4716427640156455	12.324787713854821	FLCN
GO_Biological_Process_2018	negative regulation of growth (GO:0045926)	1/120	0.1500634132130179	0.1853395140802572	0	0	6.4169360051713005	12.170985320206373	FLCN
GO_Biological_Process_2018	negative regulation of cell migration (GO:0030336)	1/121	0.15121775194381218	0.18538176256815486	0	0	6.363141025641027	12.020192385523375	FLCN
GO_Biological_Process_2018	Golgi organization (GO:0007030)	1/121	0.15121775194381218	0.18538176256815486	0	0	6.363141025641027	12.020192385523375	PDCD10
GO_Biological_Process_2018	positive regulation of cellular process (GO:0048522)	2/519	0.15454730329094726	0.1887644184107142	0	0	3.010599613152805	5.6215573592973325	PDCD10;VPS11
GO_Biological_Process_2018	negative regulation of multicellular organismal process (GO:0051241)	1/125	0.15582002822261726	0.18961922552090552	0	0	6.156637717121588	11.445519530111168	FLCN
GO_Biological_Process_2018	vesicle organization (GO:0016050)	1/127	0.15811214564443912	0.19170373702677412	0	0	6.058302808302808	11.174240947502284	VPS11
GO_Biological_Process_2018	positive regulation of mitochondrion organization (GO:0010822)	1/128	0.1592559558097965	0.1923858444271629	0	0	6.0102967898243485	11.04237321742307	VPS11
GO_Biological_Process_2018	protein glycosylation (GO:0006486)	1/130	0.1615390884057056	0.19388093031618686	0	0	5.916517590936196	10.785859682184277	ALG1L2
GO_Biological_Process_2018	negative regulation of cellular process (GO:0048523)	2/534	0.16166506576213774	0.19388093031618686	0	0	2.9234586466165413	5.327209896161217	FLCN;CAB39
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	3/1037	0.1623941673109176	0.1940522360285694	0	0	2.2895309477756287	4.161746267790811	FLCN;PDCD10;STAT3
GO_Biological_Process_2018	cellular response to organic substance (GO:0071310)	1/133	0.16495259629777692	0.196400393433684	0	0	5.781177156177156	10.418242827789005	STAT3
GO_Biological_Process_2018	response to cytokine (GO:0034097)	1/138	0.17061205828020287	0.202410721472212	0	0	5.568781583380123	9.847627111259083	STAT3
GO_Biological_Process_2018	regulation of cellular component organization (GO:0051128)	1/140	0.17286548540176871	0.20362446856934324	0	0	5.488101826231324	9.63294423505462	LAMTOR2
GO_Biological_Process_2018	response to lipid (GO:0033993)	1/140	0.17286548540176871	0.20362446856934324	0	0	5.488101826231324	9.63294423505462	STAT3
GO_Biological_Process_2018	cellular protein complex assembly (GO:0043623)	1/144	0.17735466547880574	0.20817161089888195	0	0	5.3335126412049485	9.224863686187579	POGZ
GO_Biological_Process_2018	peptidyl-serine phosphorylation (GO:0018105)	1/145	0.17847328919345434	0.2087443771131922	0	0	5.296207264957265	9.127040463230198	CAB39
GO_Biological_Process_2018	cellular response to interleukin-1 (GO:0071347)	1/150	0.18404447217325864	0.2145025362301007	0	0	5.117191533298916	8.66124506385244	MAP2K6
GO_Biological_Process_2018	protein stabilization (GO:0050821)	1/152	0.18626274312398386	0.2163262034176795	0	0	5.04890473764646	8.485174178626355	PDCD10
GO_Biological_Process_2018	negative regulation of intracellular signal transduction (GO:1902532)	1/161	0.1961733008974975	0.22703972936039046	0	0	4.762740384615385	7.757345893634735	FLCN
GO_Biological_Process_2018	positive regulation of protein modification process (GO:0031401)	1/163	0.19835980906420306	0.22797603055642784	0	0	4.70346628679962	7.608668913145152	FLCN
GO_Biological_Process_2018	regulation of protein kinase B signaling (GO:0051896)	1/163	0.19835980906420306	0.22797603055642784	0	0	4.70346628679962	7.608668913145152	FLCN
GO_Biological_Process_2018	regulation of mitotic cell cycle (GO:0007346)	1/165	0.20054058936991595	0.2296848964755785	0	0	4.64563789868668	7.464325789079707	MAP2K6
GO_Biological_Process_2018	peptidyl-serine modification (GO:0018209)	1/170	0.20596757532525806	0.2350871290781393	0	0	4.5070550751024125	7.121311633958928	CAB39
GO_Biological_Process_2018	cytokine-mediated signaling pathway (GO:0019221)	2/633	0.20999706516299704	0.2388626411304193	0	0	2.4522345483359747	3.827108597310617	STAT3;MAP2K6
GO_Biological_Process_2018	positive regulation of cell motility (GO:2000147)	1/179	0.21564687880438416	0.2444490304255177	0	0	4.277225583405358	6.561747497292317	PDCD10
GO_Biological_Process_2018	phosphate-containing compound metabolic process (GO:0006796)	1/183	0.21991222728692808	0.2484332670033215	0	0	4.182375316990702	6.334319417895495	STAT3
GO_Biological_Process_2018	RNA metabolic process (GO:0016070)	1/191	0.2283760150114349	0.2571172141795407	0	0	4.004655870445344	5.913922890908927	DIS3L
GO_Biological_Process_2018	RNA processing (GO:0006396)	1/193	0.2304781044354811	0.2586042459937093	0	0	3.962540064102564	5.815421470720785	RRAGC
GO_Biological_Process_2018	rRNA metabolic process (GO:0016072)	1/200	0.2377920775242916	0.2659093839883125	0	0	3.8218013142636265	5.489477227235043	DIS3L
GO_Biological_Process_2018	rRNA processing (GO:0006364)	1/202	0.2398694585168188	0.2673292618487105	0	0	3.7833907386146186	5.40139723537968	DIS3L
GO_Biological_Process_2018	positive regulation of phosphorylation (GO:0042327)	1/208	0.24606894023320064	0.2733181852925819	0	0	3.6726124117428474	5.1495297587228865	FLCN
GO_Biological_Process_2018	central nervous system development (GO:0007417)	1/217	0.2552769580979776	0.2825975689980956	0	0	3.5179843304843303	4.803477662173212	STAT3
GO_Biological_Process_2018	positive regulation of cell migration (GO:0030335)	1/221	0.25933455996992755	0.2861324645001534	0	0	3.4533216783216782	4.6607283393352645	PDCD10
GO_Biological_Process_2018	ribosome biogenesis (GO:0042254)	1/226	0.26437663130968464	0.2907264616727761	0	0	3.375726495726496	4.4910009016126695	DIS3L
GO_Biological_Process_2018	ncRNA processing (GO:0034470)	1/227	0.26538107158813823	0.2908646844227608	0	0	3.3606194690265485	4.458159073084216	DIS3L
GO_Biological_Process_2018	apoptotic process (GO:0006915)	1/231	0.26938564169623863	0.2942793643612376	0	0	3.301505016722408	4.330291332393545	RRAGC
GO_Biological_Process_2018	activation of protein kinase activity (GO:0032147)	1/233	0.2713800355332747	0.2954828676365589	0	0	3.272712201591512	4.268386110226575	MAP2K6
GO_Biological_Process_2018	regulation of ERK1 and ERK2 cascade (GO:0070372)	1/247	0.28519472571539656	0.309506407251791	0	0	3.084271419637273	3.8694747492239774	FLCN
GO_Biological_Process_2018	inflammatory response (GO:0006954)	1/252	0.2900671421580373	0.3137654380859815	0	0	3.022065583818572	3.7402378865725248	STAT3
GO_Biological_Process_2018	protein deubiquitination (GO:0016579)	1/257	0.29490756809938784	0.3169298864964201	0	0	2.9622896634615383	3.6172320613537474	TADA2B
GO_Biological_Process_2018	positive regulation of programmed cell death (GO:0043068)	1/257	0.29490756809938784	0.3169298864964201	0	0	2.9622896634615383	3.6172320613537474	FLCN
GO_Biological_Process_2018	regulation of protein phosphorylation (GO:0001932)	1/261	0.2987570115386393	0.3189953897396438	0	0	2.916124260355029	3.52304176594438	FLCN
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	1/261	0.2987570115386393	0.3189953897396438	0	0	2.916124260355029	3.52304176594438	TADA2B
GO_Biological_Process_2018	regulation of programmed cell death (GO:0043067)	1/268	0.3054448923258123	0.3250876506747392	0	0	2.8386632094497264	3.36661454644352	MAP2K6
GO_Biological_Process_2018	positive regulation of MAPK cascade (GO:0043410)	1/289	0.3251420442493717	0.3449423610466091	0	0	2.6288728632478637	2.953520609142245	PDCD10
GO_Biological_Process_2018	positive regulation of apoptotic process (GO:0043065)	1/307	0.34159619182630385	0.3612407012604044	0	0	2.4719708396178985	2.6552080639997198	FLCN
GO_Biological_Process_2018	cellular response to DNA damage stimulus (GO:0006974)	1/329	0.3611825909110406	0.3807370623934856	0	0	2.3035881801125697	2.3459089109247486	MAP2K6
GO_Biological_Process_2018	intracellular protein transport (GO:0006886)	1/347	0.37678932591543196	0.3959278313587556	0	0	2.181747443308137	2.129536186905584	STAT3
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	1/363	0.3903532041440459	0.4088826283913897	0	0	2.0836166595835106	1.960065063567268	FLCN
GO_Biological_Process_2018	cellular macromolecule biosynthetic process (GO:0034645)	1/367	0.3936994931092208	0.4105889196621435	0	0	2.060424548129466	1.9206605291018248	RRAGC
GO_Biological_Process_2018	cellular protein modification process (GO:0006464)	2/1001	0.3944630708536605	0.4105889196621435	0	0	1.5194394394394397	1.4134277745717287	ALG1L2;SEPHS1
GO_Biological_Process_2018	organelle assembly (GO:0070925)	1/376	0.4011640982663479	0.4162549107403171	0	0	2.010051282051282	1.835950112919345	POGZ
GO_Biological_Process_2018	phosphorylation (GO:0016310)	1/386	0.4093543059358342	0.42342586020237855	0	0	1.9568431568431568	1.747801868604211	STAT3
GO_Biological_Process_2018	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	1/396	0.4174365909379463	0.4304408461073527	0	0	1.9063291139240504	1.6654122431310292	STAT3
GO_Biological_Process_2018	gene expression (GO:0010467)	1/411	0.4293606514059082	0.4413614149545205	0	0	1.835178236397749	1.5515661837094818	RRAGC
GO_Biological_Process_2018	positive regulation of cell proliferation (GO:0008284)	1/424	0.4395044215487123	0.4503899799771634	0	0	1.7775959265320966	1.4613749458394518	PDCD10
GO_Biological_Process_2018	negative regulation of nucleic acid-templated transcription (GO:1903507)	1/444	0.4547719448205017	0.4645972646160064	0	0	1.6956068761937837	1.3360690476142525	BTAF1
GO_Biological_Process_2018	nervous system development (GO:0007399)	1/455	0.4629975536452019	0.4708519491922342	0	0	1.6535920027109454	1.273321251662782	STAT3
